league_id,season,team_id,team_name,player_id,player_name,matches_played,minutes,goals,assists,shots_total,shots_on,goal_contributions,goals_per_90
140,2024,727,Osasuna,46646,Sergio Herrera,5,450.0,0.0,0.0,0.0,0.0,0.0,0.0
140,2024,727,Osasuna,46652,Unai García,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
140,2024,727,Osasuna,46657,Nacho Vidal,5,100.0,0.0,0.0,0.0,0.0,0.0,0.0
140,2024,727,Osasuna,46660,Javi Martínez,5,11.0,0.0,0.0,0.0,0.0,0.0,0.0
140,2024,727,Osasuna,46662,Jon Moncayola,5,358.0,0.0,0.0,3.0,0.0,0.0,0.0
140,2024,727,Osasuna,46967,Juan Cruz,5,120.0,0.0,0.0,0.0,0.0,0.0,0.0
140,2024,727,Osasuna,47391,Rubén Peña,3,53.0,0.0,0.0,1.0,0.0,0.0,0.0
140,2024,727,Osasuna,47419,José Manuel Arnáiz,3,14.0,0.0,0.0,0.0,0.0,0.0,0.0
140,2024,727,Osasuna,47448,Aitor Fernández,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
140,2024,727,Osasuna,47533,Alejandro Catena,5,450.0,0.0,0.0,4.0,1.0,0.0,0.0
140,2024,727,Osasuna,47574,Moi Gómez,5,191.0,0.0,0.0,0.0,0.0,0.0,0.0
140,2024,727,Osasuna,67939,Aimar Oroz,5,381.0,0.0,0.0,6.0,3.0,0.0,0.0
140,2024,727,Osasuna,139001,Pablo Ibáñez Lumbreras,5,77.0,0.0,0.0,1.0,1.0,0.0,0.0
140,2024,727,Osasuna,182181,Jesús Areso,5,350.0,0.0,0.0,0.0,0.0,0.0,0.0
140,2024,727,Osasuna,182592,Jorge Herrando,5,270.0,0.0,0.0,1.0,1.0,0.0,0.0
140,2024,727,Osasuna,182621,Iker Muñoz,2,49.0,0.0,0.0,0.0,0.0,0.0,0.0
140,2024,727,Osasuna,288800,Iker Benito,5,35.0,0.0,0.0,0.0,0.0,0.0,0.0
140,2024,727,Osasuna,348029,Dimitrios Stamatakis,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0
140,2024,728,Rayo Vallecano,517,James Rodríguez,1,11.0,0.0,0.0,0.0,0.0,0.0,0.0
140,2024,728,Rayo Vallecano,11379,Augusto Batalla,4,90.0,0.0,0.0,0.0,0.0,0.0,0.0
140,2024,728,Rayo Vallecano,20520,Iván Balliu,5,218.0,0.0,0.0,0.0,0.0,0.0,0.0
140,2024,728,Rayo Vallecano,46654,Aridane Hernández,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
140,2024,728,Rayo Vallecano,46759,Alfonso Espino,4,305.0,0.0,0.0,2.0,1.0,0.0,0.0
140,2024,728,Rayo Vallecano,46887,Pedro Díaz,5,11.0,0.0,0.0,0.0,0.0,0.0,0.0
140,2024,728,Rayo Vallecano,47109,Óscar Valentín,5,428.0,0.0,0.0,0.0,0.0,0.0,0.0
140,2024,728,Rayo Vallecano,47495,Sergi Guardiola,1,11.0,0.0,0.0,0.0,0.0,0.0,0.0
140,2024,728,Rayo Vallecano,47529,Miguel Ángel Morro,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
140,2024,728,Rayo Vallecano,47551,Raúl de Tomás,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0
140,2024,728,Rayo Vallecano,47557,Óscar Trejo,5,121.0,0.0,0.0,2.0,0.0,0.0,0.0
140,2024,728,Rayo Vallecano,122657,Randy Nteka,5,179.0,0.0,0.0,1.0,1.0,0.0,0.0
140,2024,728,Rayo Vallecano,131546,Isi Palazón,5,266.0,0.0,0.0,3.0,0.0,0.0,0.0
140,2024,728,Rayo Vallecano,156488,Dani Cárdenas,5,360.0,0.0,0.0,0.0,0.0,0.0,0.0
140,2024,728,Rayo Vallecano,303115,Etienne Eto'o Pineda,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
140,2024,728,Rayo Vallecano,333292,Pelayo Fernández,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0
140,2024,728,Rayo Vallecano,478243,Marco de las Sías,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
140,2024,798,Mallorca,414,Omar Mascarell,6,268.0,0.0,0.0,1.0,1.0,0.0,0.0
140,2024,798,Mallorca,920,Toni Lato,5,141.0,0.0,0.0,0.0,0.0,0.0,0.0
140,2024,798,Mallorca,1701,Manu Morlanes,6,277.0,0.0,0.0,0.0,0.0,0.0,0.0
140,2024,798,Mallorca,2001,Cyle Larin,6,174.0,0.0,0.0,0.0,0.0,0.0,0.0
140,2024,798,Mallorca,25375,Takuma Asano,6,321.0,0.0,0.0,8.0,3.0,0.0,0.0
140,2024,798,Mallorca,26302,Pablo Maffeo,4,303.0,0.0,0.0,1.0,0.0,0.0,0.0
140,2024,798,Mallorca,37639,Siebe Van Der Heyden,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0
140,2024,798,Mallorca,46733,Antonio Raíllo,6,540.0,0.0,0.0,5.0,1.0,0.0,0.0
140,2024,798,Mallorca,46738,Martin Valjent,6,450.0,0.0,0.0,1.0,0.0,0.0,0.0
140,2024,798,Mallorca,47336,Sergi Darder,6,372.0,0.0,0.0,3.0,2.0,0.0,0.0
140,2024,798,Mallorca,47399,Iván Cuéllar,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0
140,2024,798,Mallorca,47514,Valery Fernández,2,47.0,0.0,0.0,0.0,0.0,0.0,0.0
140,2024,798,Mallorca,61142,Dominik Greif,6,360.0,0.0,0.0,0.0,0.0,0.0,0.0
140,2024,798,Mallorca,64268,Johan Mojica,6,396.0,0.0,0.0,2.0,0.0,0.0,0.0
140,2024,798,Mallorca,84086,Robert Navarro,3,126.0,0.0,0.0,0.0,0.0,0.0,0.0
140,2024,798,Mallorca,107194,Antonio Sánchez,6,327.0,0.0,0.0,3.0,1.0,0.0,0.0
140,2024,798,Mallorca,108519,Mateu Morey,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
140,2024,798,Mallorca,179139,Leo Román,6,180.0,0.0,0.0,0.0,0.0,0.0,0.0
140,2024,798,Mallorca,181582,José Copete,6,110.0,0.0,0.0,2.0,1.0,0.0,0.0
140,2024,798,Mallorca,190485,Samuel Costa,6,538.0,0.0,0.0,5.0,3.0,0.0,0.0
140,2024,798,Mallorca,195962,Chiquinho,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
140,2024,798,Mallorca,297646,Daniel Luna,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0
140,2024,798,Mallorca,411424,Jan Salas,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
140,2024,798,Mallorca,482473,Marc Domenech,6,115.0,0.0,0.0,1.0,1.0,0.0,0.0
